Gene Symbol,Ensembl ID,Pvalue,LogFC,Dataset,Accession,Tissue,origem
SLC26A3,ENSG00000091138,	7.52650094987946e-132,	110.590502375767,,,,Delorey_Neuronal.csv
TANC2,ENSG00000170921,	0.0170354213562775,	-20.3359211131433,,,,Delorey_Neuronal.csv
AC007319.1,AC007319.1,	6.06450545494107e-22,	21.910665150527,,,,Izar_Neuronal.csv
AL357507.1,AL357507.1,	1.2241266416596701e-15,	-13.5886485589018,,,,Izar_Neuronal.csv
CALCRL,ENSG00000064989,	5.7016756684842e-27,	15.6658491821697,,,,Izar_Neuronal.csv
CCL21,ENSG00000137077,	3.04926225783262e-22,	46.6559436044289,,,,Izar_Neuronal.csv
EXT1,ENSG00000182197,	1.51672807446343e-05,	-11.6338452501751,,,,Izar_Neuronal.csv
FLRT2,ENSG00000185070,	2.97945840461654e-05,	15.2567981190293,,,,Izar_Neuronal.csv
HSP90AA1,ENSG00000080824,	5.75468858221838e-23,	24.0754049810246,,,,Izar_Neuronal.csv
IQSEC1,ENSG00000144711,	1.88844831455743e-07,	14.9734590182926,,,,Izar_Neuronal.csv
KLHL4,ENSG00000102271,	7.389017761623721e-15,	-22.1253346368552,,,,Izar_Neuronal.csv
MALAT1,ENSG00000251562,	1.18785383891767e-05,	155.180178324516,,,,Izar_Neuronal.csv
NEAT1,ENSG00000245532,	9.91091399958613e-33,	40.720753101882,,,,Izar_Neuronal.csv
PLCB4,ENSG00000101333,	0.0019835040646995,	-15.2862615265981,,,,Izar_Neuronal.csv
PPFIBP1,ENSG00000110841,	2.29599881969206e-26,	20.284676587443,,,,Izar_Neuronal.csv
PRKCA,ENSG00000154229,	0.0025233546085089,	12.6994610958324,,,,Izar_Neuronal.csv
RALGAPA2,ENSG00000188559,	4.45588386070676e-09,	19.8344969145034,,,,Izar_Neuronal.csv
RHOJ,ENSG00000126785,	0.0034246452407539,	-18.8900283762304,,,,Izar_Neuronal.csv
SEMA3A,ENSG00000075213,	3.54520742875331e-41,	16.8929356412457,,,,Izar_Neuronal.csv
TANC2,ENSG00000170921,	0.0268538165889654,	-21.3965255370628,,,,Izar_Neuronal.csv
TIMP3,ENSG00000100234,	4.74753194035187e-10,	42.4137022551114,,,,Izar_Neuronal.csv
UTRN,ENSG00000152818,	2.82099086204984e-07,	15.3181863864873,,,,Izar_Neuronal.csv
ACTB,ENSG00000075624,	1.69738544056978e-25,	22.2682947386471,,,,Kropski_Neuronal.csv
ADIRF,ENSG00000148671,	2.84628650221206e-22,	-32.3179588137902,,,,Kropski_Neuronal.csv
CCL21,ENSG00000137077,	0.0176502301315301,	29.5120064176779,,,,Kropski_Neuronal.csv
CCL4,ENSG00000275302,	5.77238887219622e-19,	62.9863057283252,,,,Kropski_Neuronal.csv
CD74,ENSG00000019582,	2.2776030310658302e-09,	31.0437114651537,,,,Kropski_Neuronal.csv
FOS,ENSG00000170345,	1.04891038972378e-47,	71.5518560175499,,,,Kropski_Neuronal.csv
FTH1,ENSG00000167996,	0.0006103820217266,	43.9382846224998,,,,Kropski_Neuronal.csv
FTL,ENSG00000087086,	0.0006800061544626,	34.5930116564776,,,,Kropski_Neuronal.csv
ID1,ENSG00000125968,	2.13634630993106e-08,	-20.3763287897096,,,,Kropski_Neuronal.csv
ID3,ENSG00000117318,	0.0016683261561654,	-22.0771286934788,,,,Kropski_Neuronal.csv
IGFBP5,ENSG00000115461,	2.69805076930305e-11,	-41.1800505914103,,,,Kropski_Neuronal.csv
IGFBP7,ENSG00000163453,	3.79730583264315e-07,	-26.6804785836962,,,,Kropski_Neuronal.csv
IGHG1,ENSG00000211896,	1.99165851602054e-23,	163.990087311454,,,,Kropski_Neuronal.csv
IGLV3-19,ENSG00000211663,	2.63938501202169e-20,	246.223704642125,,,,Kropski_Neuronal.csv
JUNB,ENSG00000171223,	1.8927896434352304e-31,	22.9059853655199,,,,Kropski_Neuronal.csv
MALAT1,ENSG00000251562,	1.07711458931659e-30,	-394.640335603826,,,,Kropski_Neuronal.csv
MGP,ENSG00000111341,	0.0007141323273616,	26.4434934287159,,,,Kropski_Neuronal.csv
MT-ATP6,ENSG00000198899,	0.0067297803411949,	-18.0654759107205,,,,Kropski_Neuronal.csv
MT-ND2,ENSG00000198763,	9.07535218277016e-25,	-41.1385987783256,,,,Kropski_Neuronal.csv
MT2A,ENSG00000125148,	1.54203469235252e-07,	25.1661568916675,,,,Kropski_Neuronal.csv
RPL13,ENSG00000167526,	1.8267899260672502e-20,	-20.3421247351282,,,,Kropski_Neuronal.csv
RPL13A,ENSG00000142541,	8.28883624108259e-40,	-28.3063123266718,,,,Kropski_Neuronal.csv
RPL21,ENSG00000122026,	5.71050055736433e-37,	-25.8018744257254,,,,Kropski_Neuronal.csv
RPL27A,ENSG00000166441,	1.22086061210115e-39,	-29.0998084386518,,,,Kropski_Neuronal.csv
RPL30,ENSG00000156482,	3.00749923503751e-18,	21.8862429936179,,,,Kropski_Neuronal.csv
RPL39,ENSG00000198918,	4.14672234613929e-13,	27.5685056099128,,,,Kropski_Neuronal.csv
RPL41,ENSG00000229117,	3.14209721461804e-38,	-44.2918799989526,,,,Kropski_Neuronal.csv
RPL7,ENSG00000147604,	1.4499899595427e-31,	-16.338159543841,,,,Kropski_Neuronal.csv
RPS14,ENSG00000164587,	2.28812887720299e-05,	-15.1971649985289,,,,Kropski_Neuronal.csv
RPS18,ENSG00000231500,	1.02233213184805e-32,	-26.3084921257315,,,,Kropski_Neuronal.csv
RPS19,ENSG00000105372,	4.06578046817853e-12,	-18.5752857085068,,,,Kropski_Neuronal.csv
RPS2,ENSG00000140988,	8.41938808779588e-34,	-20.6454300282772,,,,Kropski_Neuronal.csv
RPS20,ENSG00000008988,	5.70014631919915e-38,	-16.7004856986736,,,,Kropski_Neuronal.csv
RPS26,ENSG00000197728,	4.8949347962573e-37,	30.0562801267471,,,,Kropski_Neuronal.csv
RPS6,ENSG00000137154,	2.05664811098594e-29,	-18.0881971000802,,,,Kropski_Neuronal.csv
SCGB1A1,ENSG00000149021,	1.1450293262723299e-16,	-35.1165549786452,,,,Kropski_Neuronal.csv
SCGB3A1,ENSG00000161055,	3.27305296084221e-14,	96.8036397863807,,,,Kropski_Neuronal.csv
TFPI,ENSG00000003436,	0.0039436290825997,	-17.8129242151586,,,,Kropski_Neuronal.csv
TIMP1,ENSG00000102265,	7.91063421415076e-06,	20.855836172344,,,,Kropski_Neuronal.csv
TMSB4X,ENSG00000205542,	3.67493593856398e-33,	-102.777907573839,,,,Kropski_Neuronal.csv
AC020916.1,AC020916.1,	3.61305579027723e-27,	24.3266782354906,,,,Xu_Neuronal.csv
ADIRF,ENSG00000148671,	2.00340343499361e-40,	-41.6329559242966,,,,Xu_Neuronal.csv
AKAP12,ENSG00000131016,	2.02583500556145e-19,	81.8462539151556,,,,Xu_Neuronal.csv
APOE,ENSG00000130203,	7.37957524885348e-06,	39.0673380798742,,,,Xu_Neuronal.csv
ATF3,ENSG00000162772,	4.04042198988807e-30,	49.2515477814286,,,,Xu_Neuronal.csv
B2M,ENSG00000166710,	4.71517119542772e-07,	-131.193816638272,,,,Xu_Neuronal.csv
C1QB,ENSG00000173369,	4.90926557726933e-09,	-47.0381097503735,,,,Xu_Neuronal.csv
C2CD4B,ENSG00000205502,	7.040109298259331e-25,	27.7420625490083,,,,Xu_Neuronal.csv
CCL2,ENSG00000108691,	4.7538932725759905e-09,	27.4975644955718,,,,Xu_Neuronal.csv
CLU,ENSG00000120885,	7.92647506032796e-13,	-44.5482015088306,,,,Xu_Neuronal.csv
CXCL8,ENSG00000169429,	7.98575711612138e-07,	57.0857090206778,,,,Xu_Neuronal.csv
CYR61,CYR61,	1.04681014476079e-12,	49.5999507039376,,,,Xu_Neuronal.csv
DDX3X,ENSG00000215301,	7.99891083261139e-22,	36.9040877252915,,,,Xu_Neuronal.csv
DUSP1,ENSG00000120129,	6.01412046753676e-12,	27.0128194379959,,,,Xu_Neuronal.csv
EEF1A1,ENSG00000156508,	0.0001106481409238,	-24.2331381088981,,,,Xu_Neuronal.csv
EFEMP1,ENSG00000115380,	0.0002135994493437,	24.5859933050765,,,,Xu_Neuronal.csv
EMP1,ENSG00000134531,	0.000105609078171,	107.585957580654,,,,Xu_Neuronal.csv
FABP4,ENSG00000170323,	1.22527518605064e-14,	197.709394424707,,,,Xu_Neuronal.csv
FOS,ENSG00000170345,	2.00822224767386e-37,	58.0984031042495,,,,Xu_Neuronal.csv
FOSB,ENSG00000125740,	4.3461828492149405e-46,	56.4263746918049,,,,Xu_Neuronal.csv
FTL,ENSG00000087086,	1.55133703721825e-07,	191.964775061654,,,,Xu_Neuronal.csv
HLA-DRA,ENSG00000204287,	0.039314253769518,	-37.3251582818361,,,,Xu_Neuronal.csv
HLA-DRB1,ENSG00000196126,	3.28267529094535e-07,	-27.3244676692942,,,,Xu_Neuronal.csv
HMOX1,ENSG00000100292,	5.52841615790306e-28,	27.5816047682957,,,,Xu_Neuronal.csv
HSP90AA1,ENSG00000080824,	2.14466132146718e-29,	78.6455881094605,,,,Xu_Neuronal.csv
HSPA1A,ENSG00000204389,	1.12115264742815e-19,	101.741477385153,,,,Xu_Neuronal.csv
HSPA1B,ENSG00000204388,	6.82673800863927e-25,	40.73885578794,,,,Xu_Neuronal.csv
IGFBP5,ENSG00000115461,	4.43375427274778e-12,	-48.9555812324699,,,,Xu_Neuronal.csv
IGFBP7,ENSG00000163453,	3.57257078192459e-10,	-37.178080506122,,,,Xu_Neuronal.csv
JUN,ENSG00000177606,	2.0362409657091e-20,	44.8076898993589,,,,Xu_Neuronal.csv
JUNB,ENSG00000171223,	3.1286356325874e-18,	44.7361283639835,,,,Xu_Neuronal.csv
JUND,ENSG00000130522,	1.08273286022126e-51,	35.6834613814687,,,,Xu_Neuronal.csv
KLF2,ENSG00000127528,	9.97588822662717e-25,	35.5295797322052,,,,Xu_Neuronal.csv
KLF6,ENSG00000067082,	2.27707439375501e-31,	60.4955576905582,,,,Xu_Neuronal.csv
LMNA,ENSG00000160789,	3.3789008972231e-11,	39.9176278926456,,,,Xu_Neuronal.csv
MMRN1,ENSG00000138722,	5.38209095929293e-05,	62.4439730802897,,,,Xu_Neuronal.csv
MT-ATP6,ENSG00000198899,	4.28634561599905e-54,	177.53653377986,,,,Xu_Neuronal.csv
MT-CO2,ENSG00000198712,	1.9736593240748504e-44,	-80.6685392848293,,,,Xu_Neuronal.csv
MT-CO3,ENSG00000198938,	1.31626961643053e-51,	66.2512313741944,,,,Xu_Neuronal.csv
MT-CYB,ENSG00000198727,	2.2583558008562e-51,	132.783193128308,,,,Xu_Neuronal.csv
MT-ND1,ENSG00000198888,	1.87856270772939e-46,	77.9918904858502,,,,Xu_Neuronal.csv
MT-ND2,ENSG00000198763,	2.2954544560063104e-09,	-105.220615569473,,,,Xu_Neuronal.csv
MT-ND3,ENSG00000198840,	9.24937432265192e-41,	86.6480584712932,,,,Xu_Neuronal.csv
MT-ND4,ENSG00000198886,	4.53243212755967e-49,	37.1909523537659,,,,Xu_Neuronal.csv
MT-ND5,ENSG00000198786,	2.21630895174285e-35,	24.50247352502,,,,Xu_Neuronal.csv
MT1X,ENSG00000187193,	7.80597301390622e-13,	-57.6218942084062,,,,Xu_Neuronal.csv
MT2A,ENSG00000125148,	6.432043382142889e-11,	-40.7865929533309,,,,Xu_Neuronal.csv
NEAT1,ENSG00000245532,	9.28586113891526e-40,	99.6309751217653,,,,Xu_Neuronal.csv
RPL10,ENSG00000147403,	1.27230830479947e-36,	-69.5957967263199,,,,Xu_Neuronal.csv
RPL12,ENSG00000197958,	1.26530500422137e-20,	-23.9369456751052,,,,Xu_Neuronal.csv
RPL13,ENSG00000167526,	9.094570553326328e-26,	-31.9379152725136,,,,Xu_Neuronal.csv
RPL13A,ENSG00000142541,	5.5357558775158505e-46,	-38.8775486678293,,,,Xu_Neuronal.csv
RPL21,ENSG00000122026,	2.62986463493804e-48,	-31.9140818575255,,,,Xu_Neuronal.csv
RPL27A,ENSG00000166441,	4.84037317897236e-41,	-41.2814812629066,,,,Xu_Neuronal.csv
RPL31,ENSG00000071082,	1.17359808928523e-49,	-29.152824349112,,,,Xu_Neuronal.csv
RPL34,ENSG00000109475,	5.49109497116093e-41,	-45.8904719756932,,,,Xu_Neuronal.csv
RPL41,ENSG00000229117,	4.11651572550569e-45,	-55.5037773515454,,,,Xu_Neuronal.csv
RPL7,ENSG00000147604,	4.58028304827435e-37,	-26.6970444478477,,,,Xu_Neuronal.csv
RPS14,ENSG00000164587,	2.38149628510066e-36,	-49.3318508725702,,,,Xu_Neuronal.csv
RPS18,ENSG00000231500,	3.162816392837409e-40,	-40.1499413974161,,,,Xu_Neuronal.csv
RPS19,ENSG00000105372,	5.11786253405918e-21,	-33.9475890039311,,,,Xu_Neuronal.csv
RPS23,ENSG00000186468,	7.59007413843281e-34,	-27.3213608657539,,,,Xu_Neuronal.csv
RPS25,ENSG00000118181,	1.10495806275084e-36,	-23.0205311108187,,,,Xu_Neuronal.csv
RPS27,ENSG00000177954,	3.819467586166989e-40,	-35.2809277700824,,,,Xu_Neuronal.csv
RPS27A,ENSG00000143947,	1.41620526521335e-27,	-29.4595717230959,,,,Xu_Neuronal.csv
RPS6,ENSG00000137154,	1.62086479511628e-32,	-28.2491868989223,,,,Xu_Neuronal.csv
RPS8,ENSG00000142937,	8.063580069009931e-23,	-35.6468813021537,,,,Xu_Neuronal.csv
S100A10,ENSG00000197747,	1.16980420533762e-07,	24.6115610841181,,,,Xu_Neuronal.csv
S100A6,ENSG00000197956,	1.8613211696825601e-37,	-46.911761243925,,,,Xu_Neuronal.csv
SCGB1A1,ENSG00000149021,	4.49963949847374e-35,	-53.6516942496283,,,,Xu_Neuronal.csv
SFTPC,ENSG00000168484,	1.21011314525092e-35,	-107.200366522372,,,,Xu_Neuronal.csv
SOD2,ENSG00000112096,	6.881187796400501e-20,	32.8303481984224,,,,Xu_Neuronal.csv
TIMP1,ENSG00000102265,	4.10803402173223e-06,	-134.084280083992,,,,Xu_Neuronal.csv
VIM,ENSG00000026025,	0.0162815155790648,	59.2186167895754,,,,Xu_Neuronal.csv
AKAP13,ENSG00000170776,0,	-16.6894367806365,,,,BOST_Neutrophils.csv
AL133268.4,AL133268.4,0,	-61.5433678648381,,,,BOST_Neutrophils.csv
ALCAM,ENSG00000170017,0,	-34.1211143161437,,,,BOST_Neutrophils.csv
ANK3,ENSG00000151150,0,	-21.6852939127638,,,,BOST_Neutrophils.csv
ANKRD36C,ENSG00000174501,0,	-46.572016808694,,,,BOST_Neutrophils.csv
ANXA2,ENSG00000182718,0,	-15.9474673742201,,,,BOST_Neutrophils.csv
ATF7IP2,ENSG00000166669,0,	-30.2516719489509,,,,BOST_Neutrophils.csv
ATP11A,ENSG00000068650,0,	-25.1789440131089,,,,BOST_Neutrophils.csv
B2M,ENSG00000166710,0,	154.930679923127,,,,BOST_Neutrophils.csv
BTBD9,ENSG00000183826,0,	-15.4376566410136,,,,BOST_Neutrophils.csv
CAMK1D,ENSG00000183049,	5.01298102078923e-165,	-18.092509082481,,,,BOST_Neutrophils.csv
CCL3,ENSG00000277632,	2.64765562001031e-61,	270.56839462778,,,,BOST_Neutrophils.csv
CCL3L3,ENSG00000276085,	1.3113601492541e-56,	211.417897951333,,,,BOST_Neutrophils.csv
CCL4,ENSG00000275302,	2.73459474755481e-58,	362.896527119576,,,,BOST_Neutrophils.csv
CCL4L2,ENSG00000276070,	1.37392523262186e-49,	321.062721059989,,,,BOST_Neutrophils.csv
CDK14,ENSG00000058091,0,	-15.293023276982,,,,BOST_Neutrophils.csv
CXCL8,ENSG00000169429,0,	796.516435802912,,,,BOST_Neutrophils.csv
EFNA5,ENSG00000184349,0,	-25.4808084072993,,,,BOST_Neutrophils.csv
EGFR,ENSG00000146648,0,	-24.0249465505029,,,,BOST_Neutrophils.csv
ERBB4,ENSG00000178568,0,	-20.708339331019,,,,BOST_Neutrophils.csv
FAM155A,FAM155A,0,	-21.3320586278108,,,,BOST_Neutrophils.csv
FTH1,ENSG00000167996,0,	794.574291994858,,,,BOST_Neutrophils.csv
FTL,ENSG00000087086,0,inf,,,,BOST_Neutrophils.csv
FTO,ENSG00000140718,0,	-16.8122079017129,,,,BOST_Neutrophils.csv
G0S2,ENSG00000123689,	2.56219279988419e-226,	181.191398978484,,,,BOST_Neutrophils.csv
GLIS3,ENSG00000107249,0,	-15.5859872475822,,,,BOST_Neutrophils.csv
GMDS,ENSG00000112699,0,	-27.0132418070708,,,,BOST_Neutrophils.csv
GPC5,ENSG00000179399,0,	-71.6386374474754,,,,BOST_Neutrophils.csv
H3F3B,H3F3B,	6.93733470757654e-301,	190.416993345929,,,,BOST_Neutrophils.csv
IL1B,ENSG00000125538,	6.9899541375752e-99,	199.876361735647,,,,BOST_Neutrophils.csv
KHDRBS2,ENSG00000112232,0,	-18.5182602968702,,,,BOST_Neutrophils.csv
LIMCH1,ENSG00000064042,0,	-19.9353264138179,,,,BOST_Neutrophils.csv
LINC00342,ENSG00000232931,0,	-87.5038064476087,,,,BOST_Neutrophils.csv
LMO7,ENSG00000136153,0,	-24.0970778523175,,,,BOST_Neutrophils.csv
LRRK2,ENSG00000188906,	1.9302099326206e-07,	-18.4989561722291,,,,BOST_Neutrophils.csv
MACROD2,ENSG00000172264,0,	-113.476466065378,,,,BOST_Neutrophils.csv
MAGI3,ENSG00000081026,0,	-24.0318170254748,,,,BOST_Neutrophils.csv
MALAT1,ENSG00000251562,	6.12071651485843e-10,inf,,,,BOST_Neutrophils.csv
MECOM,ENSG00000085276,0,	-19.2737912463182,,,,BOST_Neutrophils.csv
MT-ATP6,ENSG00000198899,	1.10817901509127e-128,	204.741372879965,,,,BOST_Neutrophils.csv
MT-CO1,ENSG00000198804,	5.78683912357583e-58,	307.883434982239,,,,BOST_Neutrophils.csv
MT-CO2,ENSG00000198712,	1.1445628579520301e-167,	235.42162320023,,,,BOST_Neutrophils.csv
MT-CO3,ENSG00000198938,	2.3234569015768505e-113,	254.527785292635,,,,BOST_Neutrophils.csv
MT-ND2,ENSG00000198763,	1.8356139804796496e-134,	236.365371369934,,,,BOST_Neutrophils.csv
MTRNR2L8,ENSG00000255823,	5.874420260287861e-167,	189.62234662428,,,,BOST_Neutrophils.csv
NCKAP5,ENSG00000176771,0,	-54.3262276633195,,,,BOST_Neutrophils.csv
NEAT1,ENSG00000245532,	7.132316775333131e-233,	412.885531705392,,,,BOST_Neutrophils.csv
NEDD4L,ENSG00000049759,0,	-19.0086675256316,,,,BOST_Neutrophils.csv
NTN4,ENSG00000074527,0,	-26.9141644701404,,,,BOST_Neutrophils.csv
PDE4D,ENSG00000113448,0,	-37.1524048285017,,,,BOST_Neutrophils.csv
PI3,ENSG00000124102,	2.63645245413599e-65,	512.941161497126,,,,BOST_Neutrophils.csv
PTPRG,ENSG00000144724,0,	-17.3321013240116,,,,BOST_Neutrophils.csv
PTPRN2,ENSG00000155093,0,	-21.1012467779882,,,,BOST_Neutrophils.csv
RBPJ,ENSG00000168214,	4.33665307759669e-14,	-15.8344432419731,,,,BOST_Neutrophils.csv
RGS6,ENSG00000182732,0,	-19.8994909804147,,,,BOST_Neutrophils.csv
RUNX1,ENSG00000159216,0,	-16.4926171938374,,,,BOST_Neutrophils.csv
S100A8,ENSG00000143546,	4.34753314325978e-262,	606.716339155057,,,,BOST_Neutrophils.csv
S100A9,ENSG00000163220,	1.40438851912202e-292,	430.707722198585,,,,BOST_Neutrophils.csv
SAT1,ENSG00000130066,	8.820685114157439e-273,	222.519225273733,,,,BOST_Neutrophils.csv
SFTPB,ENSG00000168878,0,	-83.3615238446154,,,,BOST_Neutrophils.csv
SGPP2,ENSG00000163082,0,	-18.1945754253123,,,,BOST_Neutrophils.csv
SLPI,ENSG00000124107,	2.02999739170046e-34,	242.798774934125,,,,BOST_Neutrophils.csv
SOD2,ENSG00000112096,0,	180.176551559621,,,,BOST_Neutrophils.csv
SOX5,ENSG00000134532,0,	-18.2999092941372,,,,BOST_Neutrophils.csv
SSBP2,ENSG00000145687,0,	-39.8976972648556,,,,BOST_Neutrophils.csv
SYNE1,ENSG00000131018,0,	-17.4068628957472,,,,BOST_Neutrophils.csv
TMSB4X,ENSG00000205542,0,	198.353675958021,,,,BOST_Neutrophils.csv
ZNF385B,ENSG00000144331,0,	-16.2135411978423,,,,BOST_Neutrophils.csv
HBA1,ENSG00000206172,	1.95798141290494e-34,	-795.158691527281,,,,Kropski_Plasma.csv
HBA2,ENSG00000188536,	4.3015805694701096e-40,-inf,,,,Kropski_Plasma.csv
HBB,ENSG00000244734,	8.14834834976629e-29,-inf,,,,Kropski_Plasma.csv
HBD,ENSG00000223609,	1.00479300443865e-18,	-131.489281538086,,,,Kropski_Plasma.csv
IGHG1,ENSG00000211896,	2.1007798951874e-07,inf,,,,Kropski_Plasma.csv
IGHG2,ENSG00000211893,	0.0044829461283917,inf,,,,Kropski_Plasma.csv
IGHG4,ENSG00000211892,	0.0053054687685389,	479.587789552657,,,,Kropski_Plasma.csv
IGHV4-34,ENSG00000211956,	0.0083291161741131,inf,,,,Kropski_Plasma.csv
IGKV3-20,ENSG00000239951,	0.0144435456281751,inf,,,,Kropski_Plasma.csv
IGLC1,ENSG00000211675,	0.0071988489812593,inf,,,,Kropski_Plasma.csv
IGLC3,ENSG00000211679,	0.007834633420278,-inf,,,,Kropski_Plasma.csv
IGLV3-1,ENSG00000211673,	0.0044784664730886,inf,,,,Kropski_Plasma.csv
IGLV3-19,ENSG00000211663,	0.0003346666402335,inf,,,,Kropski_Plasma.csv
JCHAIN,ENSG00000132465,	0.0004144794987261,	490.888727598352,,,,Kropski_Plasma.csv
SLC25A37,ENSG00000147454,	2.95328241420207e-20,	-34.8413026538105,,,,Kropski_Plasma.csv
FTH1,ENSG00000167996,	0.001061539418049,	122.564509076744,,,,Xu_Plasma.csv
FTL,ENSG00000087086,	0.000504902017987,	798.158315000454,,,,Xu_Plasma.csv
HSP90AA1,ENSG00000080824,	0.0008114349171978,	111.465294336388,,,,Xu_Plasma.csv
HSP90B1,ENSG00000166598,	2.33376237118134e-12,	449.046160040981,,,,Xu_Plasma.csv
HSPA1A,ENSG00000204389,	0.0210964100366273,	71.7788197798476,,,,Xu_Plasma.csv
HSPA5,ENSG00000044574,	2.38759003511126e-06,	288.903027280788,,,,Xu_Plasma.csv
IGHG1,ENSG00000211896,	3.65022232370176e-10,inf,,,,Xu_Plasma.csv
IGHG4,ENSG00000211892,	1.92450849219291e-09,inf,,,,Xu_Plasma.csv
JCHAIN,ENSG00000132465,	1.16164788505265e-08,	345.182240577629,,,,Xu_Plasma.csv
MT-ATP6,ENSG00000198899,	0.0044999322840681,	166.103616031944,,,,Xu_Plasma.csv
MT-ND4,ENSG00000198886,	0.0166588553228276,	137.426834010597,,,,Xu_Plasma.csv
NEAT1,ENSG00000245532,	0.0007279660854915,	192.256263439808,,,,Xu_Plasma.csv
S100A8,ENSG00000143546,	0.0034167035736465,	184.826729327321,,,,Xu_Plasma.csv
SCGB1A1,ENSG00000149021,	8.81645567605886e-30,-inf,,,,Xu_Plasma.csv
SCGB3A1,ENSG00000161055,	1.24885051913319e-31,	-445.308422865546,,,,Xu_Plasma.csv
SCGB3A2,ENSG00000164265,	1.71307661884393e-43,-inf,,,,Xu_Plasma.csv
SFTPB,ENSG00000168878,	2.08092464855491e-33,	-51.4790809940805,,,,Xu_Plasma.csv
SLPI,ENSG00000124107,	4.991918318813571e-32,	-69.9586707655961,,,,Xu_Plasma.csv
TPT1,ENSG00000133112,	4.96596373230562e-09,	76.6036077117718,,,,Xu_Plasma.csv
ACSL4,ENSG00000068366,	1.07530291615319e-08,	-13.8935135858005,,,,BOST_RBC.csv
AKAP13,ENSG00000170776,	2.66435062911469e-07,	-8.66975371571407,,,,BOST_RBC.csv
AL133268.4,AL133268.4,	6.10004431933683e-67,	-8.387745746052,,,,BOST_RBC.csv
ALCAM,ENSG00000170017,	6.91973003302279e-06,	-13.3295205594342,,,,BOST_RBC.csv
ANK3,ENSG00000151150,	3.15709927736336e-47,	-19.9312000313577,,,,BOST_RBC.csv
CAMK1D,ENSG00000183049,	1.59025273135214e-08,	-12.5588630485431,,,,BOST_RBC.csv
CARD11,ENSG00000198286,	4.75664886553407e-14,	-8.36909737626611,,,,BOST_RBC.csv
CXCL8,ENSG00000169429,	0.0019479811061536,	392.454095786277,,,,BOST_RBC.csv
DIAPH2,ENSG00000147202,	2.71283699727898e-14,	-8.30259354658961,,,,BOST_RBC.csv
FTH1,ENSG00000167996,	0.0024057551861198,	291.650328174869,,,,BOST_RBC.csv
FTL,ENSG00000087086,	7.77582688876257e-06,	377.812631123627,,,,BOST_RBC.csv
HBA1,ENSG00000206172,	9.45343243166713e-05,inf,,,,BOST_RBC.csv
HBA2,ENSG00000188536,	2.56471502358612e-06,inf,,,,BOST_RBC.csv
HBB,ENSG00000244734,	4.07331118875149e-05,inf,,,,BOST_RBC.csv
LRRK2,ENSG00000188906,	1.10713301594383e-05,	-8.08242536986328,,,,BOST_RBC.csv
MACROD2,ENSG00000172264,	1.8905516624538702e-132,	-7.0587000495108,,,,BOST_RBC.csv
MAGI1,ENSG00000151276,	2.3451323336551695e-79,	-7.03573371802791,,,,BOST_RBC.csv
MALAT1,ENSG00000251562,	0.0100882794631911,inf,,,,BOST_RBC.csv
MECOM,ENSG00000085276,	7.049631044189221e-73,	-9.99702945896045,,,,BOST_RBC.csv
MSI2,ENSG00000153944,	3.82029409274956e-21,	-9.62213879245132,,,,BOST_RBC.csv
MT-ATP6,ENSG00000198899,	0.0001364352416263,	173.932719170512,,,,BOST_RBC.csv
MT-CO1,ENSG00000198804,	0.0040062909941122,	242.946300696432,,,,BOST_RBC.csv
MT-CO3,ENSG00000198938,	0.000132026319534,	199.910805163909,,,,BOST_RBC.csv
PATJ,ENSG00000132849,	9.66297845270928e-89,	-9.82058263400445,,,,BOST_RBC.csv
PDE4D,ENSG00000113448,	7.29494103028676e-32,	-18.7908576396145,,,,BOST_RBC.csv
PTPRG,ENSG00000144724,	1.41441251229134e-110,	-17.0294843064767,,,,BOST_RBC.csv
PTPRN2,ENSG00000155093,	6.87883115709506e-33,	-8.44350921129751,,,,BOST_RBC.csv
RAPGEF5,ENSG00000136237,	1.41441251229134e-110,	-8.41617344958704,,,,BOST_RBC.csv
S100A8,ENSG00000143546,	0.0079059451697191,	358.081491554534,,,,BOST_RBC.csv
S100A9,ENSG00000163220,	0.0032092528055551,	337.883760982089,,,,BOST_RBC.csv
SFTPB,ENSG00000168878,	1.3801177776933601e-59,	-31.6323483049243,,,,BOST_RBC.csv
SLC4A4,ENSG00000080493,	1.4709107908608196e-40,	-9.81166635426695,,,,BOST_RBC.csv
SOX5,ENSG00000134532,	6.10004431933683e-67,	-7.14197297202121,,,,BOST_RBC.csv
ZNF385B,ENSG00000144331,	6.10004431933683e-67,	-17.027845727984,,,,BOST_RBC.csv
C1QA,ENSG00000173372,	6.44399734016804e-11,	-12.0708784433386,,,,Xu_RBC.csv
C1QB,ENSG00000173369,	3.41968352995355e-12,	-24.9451412020058,,,,Xu_RBC.csv
CST3,ENSG00000101439,	0.0009789892227223,	-13.4826146447328,,,,Xu_RBC.csv
HBA1,ENSG00000206172,	0.0178538259954404,inf,,,,Xu_RBC.csv
IGKC,ENSG00000211592,	0.0054451574123246,inf,,,,Xu_RBC.csv
PSAP,ENSG00000197746,	0.0087858207544494,	-15.9364446456533,,,,Xu_RBC.csv
SCGB3A1,ENSG00000161055,	5.02863428669496e-09,	219.944816533044,,,,Xu_RBC.csv
SPP1,ENSG00000118785,	0.0148280093394219,	173.262271521793,,,,Xu_RBC.csv
